imageName,lat,lng,dataTime,remark,上傳者,標註者,驗證者,標籤,createdAt,updatedAt,原本有無設置人行空間,保護性,原始總寬度－是否夠寬讓輪椅通行,佔用情形(多選)-導致兩人交會需停讓或淨寬<1.5米,行人被迫實際行走路徑中會碰到的最大動態風險,承受上題風險的頻率,使用目的,思源地圖類別-無須填寫,思源地圖名稱-無須填寫,imageUrl,_id,rank_a1,rank_b1,rank_c1
02125.jpg,24.73635652,121.0899353,2023-01-30 11:36:00,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023-01-30 11:36:25,2023-01-30 18:16:50,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）,有機車行駛,常如此(79~50%),親子活動|採購食物|休閒|採購日用|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d73b390babfa2d688879db.jpg,63d73b390babfa2d688879db,5.2,-2,1.6
02126.jpg,24.74001061,121.0881329,2023-01-30 11:40:00,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023-01-30 11:40:49,2023-01-30 18:09:35,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|採購食物|採購日用|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d73c410babfa4a6d8879e6.jpg,63d73c410babfa4a6d8879e6,0,-10,0
02127.jpg,24.73997226,121.088554,2023-01-30 11:41:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 11:42:04,2023-01-30 11:42:04,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|採購食物|休閒|通學|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d73c8c0babfa31f48879f1.jpg,63d73c8c0babfa31f48879f1,10,10,10
02128.jpg,24.74054996,121.0881183,2023-01-30 11:43:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 11:43:24,2023-01-30 11:43:24,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d73cdc0babfacd0d8879fc.jpg,63d73cdc0babfacd0d8879fc,10,10,10
02129.jpg,24.74098989,121.0883635,2023-01-30 11:45:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 11:45:39,2023-01-30 11:45:39,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d73d630babfaa952887a07.jpg,63d73d630babfaa952887a07,10,10,10
02130.jpg,24.74132606,121.0890448,2023-01-30 11:46:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 11:46:50,2023-01-30 11:46:50,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d73daa0babfa0cab887a12.jpg,63d73daa0babfa0cab887a12,10,10,10
02131.jpg,24.74145273,121.089195,2023-01-30 11:47:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 11:47:40,2023-01-30 11:47:40,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（樹穴）,無車輛行駛,總是如此(100%~95%),休閒|親子活動|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d73ddc0babfa9a58887a1d.jpg,63d73ddc0babfa9a58887a1d,8.6,3,5
02132.jpg,24.74219327,121.0867381,2023-01-30 12:12:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 12:13:49,2023-01-30 12:13:49,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|採購食物|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d743fd0babfa111d887a3b.jpg,63d743fd0babfa111d887a3b,0,-10,0
02133.jpg,24.74231994,121.0863304,2023-01-30 12:16:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 12:16:46,2023-01-30 12:16:46,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),親子活動|採購食物|休閒|通學|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d744ae0babfa1a1e887a46.jpg,63d744ae0babfa1a1e887a46,2.6,-7,0
02134.jpg,24.7429533,121.0861909,2023-01-30 12:16:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 12:17:10,2023-01-30 12:17:10,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|採購食物|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d744c60babfae070887a51.jpg,63d744c60babfae070887a51,0,-10,0
02135.jpg,24.74289483,121.0866201,2023-01-30 12:36:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 12:37:16,2023-01-30 12:37:16,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）|公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),親子活動|休閒|通學|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7497c0babfa10db887a71.jpg,63d7497c0babfa10db887a71,2.6,-7,0
02136.jpg,24.74283637,121.086942,2023-01-30 12:37:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 12:37:41,2023-01-30 12:37:41,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒|採購食物|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d749950babfad79e887a7c.jpg,63d749950babfad79e887a7c,0,-10,0
02137.jpg,24.74701155,121.0839969,2023-01-30 13:01:00,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023-01-30 13:01:54,2023-01-30 18:08:54,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),休閒|通學|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d74f420babfa5390887a92.jpg,63d74f420babfa5390887a92,10,10,10
02138.jpg,24.74621745,121.0850966,2023-01-30 13:02:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:03:22,2023-01-30 13:03:22,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d74f9a0babfa0103887a9d.jpg,63d74f9a0babfa0103887a9d,10,10,10
02139.jpg,24.74582771,121.0855794,2023-01-30 13:03:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:03:48,2023-01-30 13:03:48,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d74fb40babfa163f887aa8.jpg,63d74fb40babfa163f887aa8,10,10,10
02140.jpg,24.74538924,121.0861802,2023-01-30 13:04:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:05:07,2023-01-30 13:05:07,有設置人行道或騎樓,標線人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,通常如此(94~80%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d750030babfa3504887ab3.jpg,63d750030babfa3504887ab3,2.6,-7,0
02141.jpg,24.74498975,121.0866523,2023-01-30 13:05:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:05:37,2023-01-30 13:05:37,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d750210babfa274d887abe.jpg,63d750210babfa274d887abe,10,10,10
02142.jpg,24.74457077,121.0872263,2023-01-30 13:06:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:06:37,2023-01-30 13:06:37,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7505d0babfac975887ac9.jpg,63d7505d0babfac975887ac9,10,10,10
02143.jpg,24.74433692,121.0871994,2023-01-30 13:07:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:07:28,2023-01-30 13:07:28,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),休閒|親子活動|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d750900babfa912b887ad4.jpg,63d750900babfa912b887ad4,10,10,10
02144.jpg,24.7443223,121.0870117,2023-01-30 13:08:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:08:23,2023-01-30 13:08:23,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d750c70babfaa18b887adf.jpg,63d750c70babfaa18b887adf,2.6,-7,0
02145.jpg,24.74478513,121.0862446,2023-01-30 13:09:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:09:40,2023-01-30 13:09:40,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,通常如此(94~80%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d751140babfa135e887aea.jpg,63d751140babfa135e887aea,2.6,-7,0
02146.jpg,24.74495078,121.0859281,2023-01-30 13:09:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:10:18,2023-01-30 13:10:18,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|公共設施阻礙（機電設備）,有汽車行駛,常如此(79~50%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7513a0babfaf1f4887af5.jpg,63d7513a0babfaf1f4887af5,2.6,-7,0
02147.jpg,24.74493616,121.0852468,2023-01-30 13:10:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:11:10,2023-01-30 13:11:10,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7516e0babfa3e94887b00.jpg,63d7516e0babfa3e94887b00,10,10,10
02148.jpg,24.7446341,121.0846674,2023-01-30 13:11:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:12:10,2023-01-30 13:12:10,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d751aa0babfa6956887b0b.jpg,63d751aa0babfa6956887b0b,0,-10,0
02149.jpg,24.7451984,121.0847576,2023-01-30 13:12:00,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023-01-30 13:13:03,2023-01-30 18:17:42,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d751df0babfa4d44887b25.jpg,63d751df0babfa4d44887b25,10,10,10
02150.jpg,25.03033333,121.477425,2023-01-30 10:59:00,,63c660e30babfa100e882244_清秀一哥,,,,2023-01-30 13:13:22,2023-01-30 13:13:22,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓|私人佔用（臨時停車）,有機車行駛,通常如此(94~80%),通學|親子活動|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d751f20babfac1a0887b30.jpg,63d751f20babfac1a0887b30,2.4,-10,0
02151.jpg,24.74577899,121.08419,2023-01-30 13:14:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:14:36,2023-01-30 13:14:36,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,無車輛行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7523c0babfa52e1887b46.jpg,63d7523c0babfa52e1887b46,8.6,3,5
02152.jpg,24.74600796,121.0839486,2023-01-30 13:14:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:15:18,2023-01-30 13:15:18,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,無車輛行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d752660babfafeab887b5c.jpg,63d752660babfafeab887b5c,10,10,10
02153.jpg,24.74640745,121.0835409,2023-01-30 13:16:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:16:40,2023-01-30 13:16:40,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）,有機車行駛,通常如此(94~80%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d752b80babfa38b3887b67.jpg,63d752b80babfa38b3887b67,5,-3,1.6
02154.jpg,24.74673873,121.08316,2023-01-30 13:16:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:17:20,2023-01-30 13:17:20,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）,有汽車行駛,常如此(79~50%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d752e00babfa6b3f887b72.jpg,63d752e00babfa6b3f887b72,2.6,-7,0
02155.jpg,24.74703824,121.0827968,2023-01-30 13:18:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:18:23,2023-01-30 13:18:23,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,無車輛行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7531f0babfa089d887b7d.jpg,63d7531f0babfa089d887b7d,8.6,3,5
02156.jpg,24.74745489,121.0821623,2023-01-30 13:19:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:19:27,2023-01-30 13:19:27,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,常如此(79~50%),通學|休閒|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7535f0babfa7de7887b88.jpg,63d7535f0babfa7de7887b88,2.6,-7,0
02157.jpg,24.74729412,121.0824144,2023-01-30 13:19:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:20:13,2023-01-30 13:20:13,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,無車輛行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7538d0babfa2398887b93.jpg,63d7538d0babfa2398887b93,8.6,3,5
02158.jpg,24.74790309,121.0816687,2023-01-30 13:20:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:21:32,2023-01-30 13:21:32,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）|私人佔用（商家、住家）,有汽車行駛,通常如此(94~80%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d753dc0babfa52e6887b9e.jpg,63d753dc0babfa52e6887b9e,2.6,-7,0
02159.jpg,24.74771309,121.0816741,2023-01-30 13:22:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:22:27,2023-01-30 13:22:27,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d754130babfa677c887ba9.jpg,63d754130babfa677c887ba9,0,-10,0
02160.jpg,24.74816129,121.0812289,2023-01-30 13:23:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:23:35,2023-01-30 13:23:35,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購日用|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d754570babfa1a4b887bb4.jpg,63d754570babfa1a4b887bb4,2.6,-7,0
02161.jpg,24.74825385,121.0810894,2023-01-30 13:23:00,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023-01-30 13:24:11,2023-01-30 18:09:11,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7547b0babfa40e2887bbf.jpg,63d7547b0babfa40e2887bbf,8.6,3,5
02162.jpg,24.74781539,121.0803545,2023-01-30 13:24:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:25:14,2023-01-30 13:25:14,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d754ba0babfad742887bca.jpg,63d754ba0babfad742887bca,0,-10,0
02163.jpg,24.74775693,121.0797966,2023-01-30 13:26:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:26:37,2023-01-30 13:26:37,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7550d0babfae8c1887bd5.jpg,63d7550d0babfae8c1887bd5,0,-10,0
02164.jpg,24.74717719,121.0802847,2023-01-30 13:27:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:27:35,2023-01-30 13:27:35,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒|通學|親子活動|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d755470babfadd37887be0.jpg,63d755470babfadd37887be0,0,-10,0
02165.jpg,24.7462272,121.0811538,2023-01-30 13:28:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:28:47,2023-01-30 13:28:47,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒|通學|親子活動|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7558f0babfa2aa1887beb.jpg,63d7558f0babfa2aa1887beb,0,-10,0
02166.jpg,24.74608104,121.0811913,2023-01-30 13:29:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:29:32,2023-01-30 13:29:32,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒|通學|親子活動|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d755bc0babfa82c9887bf6.jpg,63d755bc0babfa82c9887bf6,0,-10,0
02167.jpg,24.74550617,121.0817707,2023-01-30 13:30:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:30:36,2023-01-30 13:30:36,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d755fc0babfabc16887c01.jpg,63d755fc0babfabc16887c01,2.6,-7,0
02168.jpg,24.74511642,121.0820603,2023-01-30 13:31:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:31:34,2023-01-30 13:31:34,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d756360babfa2e84887c0c.jpg,63d756360babfa2e84887c0c,2.6,-7,0
02169.jpg,24.74451718,121.0825861,2023-01-30 13:32:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:32:37,2023-01-30 13:32:37,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購日用|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d756750babfa191c887c17.jpg,63d756750babfa191c887c17,2.6,-7,0
02170.jpg,24.74416153,121.0828811,2023-01-30 13:33:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:34:15,2023-01-30 13:34:15,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購日用|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d756d70babfaf15e887c22.jpg,63d756d70babfaf15e887c22,0,-10,0
02171.jpg,24.74393255,121.0830903,2023-01-30 13:35:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:35:30,2023-01-30 13:35:30,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d757220babfa411a887c2d.jpg,63d757220babfa411a887c2d,2.6,-7,0
02172.jpg,24.74360614,121.0833746,2023-01-30 13:36:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:36:46,2023-01-30 13:36:46,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7576e0babfa9093887c38.jpg,63d7576e0babfa9093887c38,0,-10,0
02173.jpg,24.74288022,121.0839969,2023-01-30 13:37:00,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023-01-30 13:37:44,2023-01-30 18:10:19,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d757a80babfa3dc6887c43.jpg,63d757a80babfa3dc6887c43,0,-10,0
02174.jpg,24.74266585,121.0841578,2023-01-30 13:38:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:39:28,2023-01-30 13:39:28,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒|親子活動|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d758100babfabe1c887c4e.jpg,63d758100babfabe1c887c4e,0,-10,0
02175.jpg,24.74188147,121.0848606,2023-01-30 13:40:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:40:55,2023-01-30 13:40:55,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d758670babfa24b8887c59.jpg,63d758670babfa24b8887c59,0,-10,0
02176.jpg,24.74050756,121.087575,2023-01-30 13:42:00,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023-01-30 13:42:42,2023-01-30 13:42:42,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d758d20babfa94f4887c72.jpg,63d758d20babfa94f4887c72,2.6,-7,0
